name,DeviceProfile,new_reading,last_reading,country,latitude,longitude,battery,leakage,RSSI,pulseCounter,temperature,token,sensorType,sensorSize,valvePosition
WM-MDE-LCA3196,Water Meter,0.001,0.005,Colombia,6.084477,-75.379321,354.99,FALSE,-50,0.001,19.7,BMLU$ZOQX@RAIE5,End User,1/2 inch,open
WM-MDE-LCA3197,Water Meter,0.001,0.005,Colombia,6.084666,-75.379132,355.99,FALSE,-50,0.001,19.7,LCFA$BIJG@DRUH0,End User,1/2 inch,open
WM-MDE-LCA3198,Water Meter,0.001,0.005,Colombia,6.084855,-75.378943,356.99,FALSE,-50,0.001,19.7,WKPE$YMEE@DVKY9,End User,1/2 inch,open
WM-MDE-LCA3199,Water Meter,0.001,0.005,Colombia,6.085044,-75.378754,357.99,FALSE,-50,0.001,19.7,FQNA$CRAP@SLHI1,End User,1/2 inch,open
WM-MDE-LCA3200,Water Meter,0.001,0.005,Colombia,6.085233,-75.378565,358.99,FALSE,-50,0.001,19.7,ISOD$TLOV@ICQL2,End User,1/2 inch,open
WM-MDE-LCA3201,Water Meter,0.001,0.005,Colombia,6.085422,-75.378376,359.99,FALSE,-50,0.001,19.7,JQQR$DWWH@DFAT2,End User,1/2 inch,open
WM-MDE-LCA3202,Water Meter,0.001,0.005,Colombia,6.085611,-75.378187,360.99,FALSE,-50,0.001,19.7,TOUR$RSMM@ELCE2,End User,1/2 inch,open
WM-MDE-LCA3203,Water Meter,0.001,0.005,Colombia,6.0858,-75.377998,361.99,FALSE,-50,0.001,19.7,NTIX$EYZR@CFIY4,End User,1/2 inch,open
WM-MDE-LCA3204,Water Meter,0.001,0.005,Colombia,6.085989,-75.377809,362.99,FALSE,-50,0.001,19.7,DKXP$ZEQW@CKLA1,End User,1/2 inch,open
WM-MDE-LCA3205,Water Meter,0.001,0.005,Colombia,6.086178,-75.37762,363.99,FALSE,-50,0.001,19.7,TOTT$TVBV@QESD4,End User,1/2 inch,open
WM-MDE-LCA3206,Water Meter,0.001,0.005,Colombia,6.086367,-75.377431,364.99,FALSE,-50,0.001,19.7,QOOC$CYCQ@HZGQ7,End User,1/2 inch,open
WM-MDE-LCA3207,Water Meter,0.001,0.005,Colombia,6.086556,-75.377242,365.99,FALSE,-50,0.001,19.7,MNKQ$SNTB@HLLO6,End User,1/2 inch,open
WM-MDE-LCA3208,Water Meter,0.001,0.005,Colombia,6.086745,-75.377053,366.99,FALSE,-50,0.001,19.7,EMKS$NDZV@NAQH1,End User,1/2 inch,open
WM-MDE-LCA3209,Water Meter,0.001,0.005,Colombia,6.086934,-75.376864,367.99,FALSE,-50,0.001,19.7,EBAJ$SBDL@WWFL6,End User,1/2 inch,open
WM-MDE-LCA3210,Water Meter,0.001,0.005,Colombia,6.087123,-75.376675,368.99,FALSE,-50,0.001,19.7,CXAR$YLYZ@ATML7,End User,1/2 inch,open
WM-MDE-LCA3211,Water Meter,0.001,0.005,Colombia,6.087312,-75.376486,369.99,FALSE,-50,0.001,19.7,ZDDU$JLKT@VOWU2,End User,1/2 inch,open
WM-MDE-LCA3212,Water Meter,0.001,0.005,Colombia,6.087501,-75.376297,370.99,FALSE,-50,0.001,19.7,WIPF$SARZ@KPSD0,End User,1/2 inch,open
WM-MDE-LCA3213,Water Meter,0.001,0.005,Colombia,6.08769,-75.376108,371.99,FALSE,-50,0.001,19.7,KPHI$SPXS@JYHF8,End User,1/2 inch,open
WM-MDE-LCA3214,Water Meter,0.001,0.005,Colombia,6.087879,-75.375919,372.99,FALSE,-50,0.001,19.7,IWSB$YIYO@ULMH2,End User,1/2 inch,open
WM-MDE-LCA3215,Water Meter,0.001,0.005,Colombia,6.088068,-75.37573,373.99,FALSE,-50,0.001,19.7,DUYN$LTSQ@HWCC0,End User,1/2 inch,open
WM-MDE-LCA3216,Water Meter,0.001,0.005,Colombia,6.088257,-75.375541,374.99,FALSE,-50,0.001,19.7,ABKE$GGIU@MKLX7,End User,1/2 inch,open
WM-MDE-LCA3217,Water Meter,0.001,0.005,Colombia,6.088446,-75.375352,375.99,FALSE,-50,0.001,19.7,MRND$ZBJX@NITP9,End User,1/2 inch,open
WM-MDE-LCA3218,Water Meter,0.001,0.005,Colombia,6.088635,-75.375163,376.99,FALSE,-50,0.001,19.7,IJRG$UBIZ@AJES3,End User,1/2 inch,open
WM-MDE-LCA3219,Water Meter,0.001,0.005,Colombia,6.088824,-75.374974,377.99,FALSE,-50,0.001,19.7,RDQU$RQBW@BBCK0,End User,1/2 inch,open
WM-MDE-LCA3220,Water Meter,0.001,0.005,Colombia,6.089013,-75.374785,378.99,FALSE,-50,0.001,19.7,EOYC$HKIE@JNDR5,End User,1/2 inch,open
WM-MDE-LCA3221,Water Meter,0.001,0.005,Colombia,6.089202,-75.374596,379.99,FALSE,-50,0.001,19.7,AHWH$WJAN@SUZA7,End User,1/2 inch,open
WM-MDE-LCA3222,Water Meter,0.001,0.005,Colombia,6.089391,-75.374407,380.99,FALSE,-50,0.001,19.7,FDMH$JBEC@DYMR5,End User,1/2 inch,open
WM-MDE-LCA3223,Water Meter,0.001,0.005,Colombia,6.08958,-75.374218,381.99,FALSE,-50,0.001,19.7,KTZV$HOJC@XTIN9,End User,1/2 inch,open
WM-MDE-LCA3224,Water Meter,0.001,0.005,Colombia,6.089769,-75.374029,382.99,FALSE,-50,0.001,19.7,CLRU$RFKM@GDJW3,End User,1/2 inch,open
WM-MDE-LCA3225,Water Meter,0.001,0.005,Colombia,6.089958,-75.37384,383.99,FALSE,-50,0.001,19.7,ZDDW$UKGM@UZZU4,End User,1/2 inch,open
WM-MDE-LCA3226,Water Meter,0.001,0.005,Colombia,6.090147,-75.373651,384.99,FALSE,-50,0.001,19.7,NNFH$XMZJ@YPGC1,End User,1/2 inch,open
WM-MDE-LCA3227,Water Meter,0.001,0.005,Colombia,6.090336,-75.373462,385.99,FALSE,-50,0.001,19.7,TYTX$JVLO@APKF0,End User,1/2 inch,open
WM-MDE-LCA3228,Water Meter,0.001,0.005,Colombia,6.090525,-75.373273,386.99,FALSE,-50,0.001,19.7,ENYV$JUAP@PTKB4,End User,1/2 inch,open
WM-MDE-LCA3229,Water Meter,0.001,0.005,Colombia,6.090714,-75.373084,387.99,FALSE,-50,0.001,19.7,JKBX$MVSS@MGPY8,End User,1/2 inch,open
WM-MDE-LCA3230,Water Meter,0.001,0.005,Colombia,6.090903,-75.372895,388.99,FALSE,-50,0.001,19.7,BCDF$OILI@NJKN0,End User,1/2 inch,open
WM-MDE-LCA3231,Water Meter,0.001,0.005,Colombia,6.091092,-75.372706,389.99,FALSE,-50,0.001,19.7,BDQK$EUMX@YFOL8,End User,1/2 inch,open
WM-MDE-LCA3232,Water Meter,0.001,0.005,Colombia,6.091281,-75.372517,390.99,FALSE,-50,0.001,19.7,ZJXP$VPLC@MCQJ9,End User,1/2 inch,open
WM-MDE-LCA3233,Water Meter,0.001,0.005,Colombia,6.09147,-75.372328,391.99,FALSE,-50,0.001,19.7,YIFC$OLUH@BHRJ9,End User,1/2 inch,open
WM-MDE-LCA3234,Water Meter,0.001,0.005,Colombia,6.091659,-75.372139,392.99,FALSE,-50,0.001,19.7,TJOT$WSSR@DRFJ4,End User,1/2 inch,open
WM-MDE-LCA3235,Water Meter,0.001,0.005,Colombia,6.091848,-75.37195,393.99,FALSE,-50,0.001,19.7,EFCV$CJAI@CEUJ1,End User,1/2 inch,open
WM-MDE-LCA3236,Water Meter,0.001,0.005,Colombia,6.092037,-75.371761,394.99,FALSE,-50,0.001,19.7,AMLT$ILYB@VROG0,End User,1/2 inch,open
WM-MDE-LCA3237,Water Meter,0.001,0.005,Colombia,6.092226,-75.371572,395.99,FALSE,-50,0.001,19.7,TBGN$JDFJ@BDPM1,End User,1/2 inch,open
WM-MDE-LCA3238,Water Meter,0.001,0.005,Colombia,6.092415,-75.371383,396.99,FALSE,-50,0.001,19.7,QOID$UPCY@KYRZ3,End User,1/2 inch,open
WM-MDE-LCA3239,Water Meter,0.001,0.005,Colombia,6.092604,-75.371194,397.99,FALSE,-50,0.001,19.7,ICKW$XVPH@XYJD7,End User,1/2 inch,open
WM-MDE-LCA3240,Water Meter,0.001,0.005,Colombia,6.092793,-75.371005,398.99,FALSE,-50,0.001,19.7,TROK$MUZQ@FMJG2,End User,1/2 inch,open
WM-MDE-LCA3241,Water Meter,0.001,0.005,Colombia,6.092982,-75.370816,399.99,FALSE,-50,0.001,19.7,RCAV$LPDG@DZUB4,End User,1/2 inch,open
WM-MDE-LCA3242,Water Meter,0.001,0.005,Colombia,6.093171,-75.370627,400.99,FALSE,-50,0.001,19.7,RIQB$PBNF@KFTW9,End User,1/2 inch,open
WM-MDE-LCA3243,Water Meter,0.001,0.005,Colombia,6.09336,-75.370438,401.99,FALSE,-50,0.001,19.7,PYOC$MYZR@SZAJ5,End User,1/2 inch,open
WM-MDE-LCA3244,Water Meter,0.001,0.005,Colombia,6.093549,-75.370249,402.99,FALSE,-50,0.001,19.7,HBVC$VHZY@RNNI3,End User,1/2 inch,open
WM-MDE-LCA3245,Water Meter,0.001,0.005,Colombia,6.093738,-75.37006,403.99,FALSE,-50,0.001,19.7,LTRE$APMZ@YVWF8,End User,1/2 inch,open
WM-MDE-LCA3246,Water Meter,0.001,0.005,Colombia,6.093927,-75.369871,404.99,FALSE,-50,0.001,19.7,QHXW$EEPQ@XTSM7,End User,1/2 inch,open
WM-MDE-LCA3247,Water Meter,0.001,0.005,Colombia,6.094116,-75.369682,405.99,FALSE,-50,0.001,19.7,IYMI$RWRM@VRZZ4,End User,1/2 inch,open
WM-MDE-LCA3248,Water Meter,0.001,0.005,Colombia,6.094305,-75.369493,406.99,FALSE,-50,0.001,19.7,LURZ$UBMV@RWLI3,End User,1/2 inch,open
WM-MDE-LCA3249,Water Meter,0.001,0.005,Colombia,6.094494,-75.369304,407.99,FALSE,-50,0.001,19.7,NGNE$BIEF@JHRD0,End User,1/2 inch,open
WM-MDE-LCA3250,Water Meter,0.001,0.005,Colombia,6.094683,-75.369115,408.99,FALSE,-50,0.001,19.7,ZSFV$EQTQ@SGWP0,End User,1/2 inch,open
WM-MDE-LCA3251,Water Meter,0.001,0.005,Colombia,6.094872,-75.368926,409.99,FALSE,-50,0.001,19.7,NIEO$FGGJ@LXPE6,End User,1/2 inch,open
WM-MDE-LCA3252,Water Meter,0.001,0.005,Colombia,6.095061,-75.368737,410.99,FALSE,-50,0.001,19.7,YQXS$NHTE@AXTU3,End User,1/2 inch,open
WM-MDE-LCA3253,Water Meter,0.001,0.005,Colombia,6.09525,-75.368548,411.99,FALSE,-50,0.001,19.7,QVPV$IXOF@HYSE2,End User,1/2 inch,open
WM-MDE-LCA3254,Water Meter,0.001,0.005,Colombia,6.095439,-75.368359,412.99,FALSE,-50,0.001,19.7,GFMH$KYZY@BNII1,End User,1/2 inch,open
WM-MDE-LCA3255,Water Meter,0.001,0.005,Colombia,6.095628,-75.36817,413.99,FALSE,-50,0.001,19.7,AUKI$EKGP@WHNX2,End User,1/2 inch,open
WM-MDE-LCA3256,Water Meter,0.001,0.005,Colombia,6.095817,-75.367981,414.99,FALSE,-50,0.001,19.7,UKIH$EGNK@KSJY5,End User,1/2 inch,open
WM-MDE-LCA3257,Water Meter,0.001,0.005,Colombia,6.096006,-75.367792,415.99,FALSE,-50,0.001,19.7,XPXC$ASOC@CRFY2,End User,1/2 inch,open
WM-MDE-LCA3258,Water Meter,0.001,0.005,Colombia,6.096195,-75.367603,416.99,FALSE,-50,0.001,19.7,KLRN$RYCQ@QJYA3,End User,1/2 inch,open
WM-MDE-LCA3259,Water Meter,0.001,0.005,Colombia,6.096384,-75.367414,417.99,FALSE,-50,0.001,19.7,DBWU$TGDG@CSCY6,End User,1/2 inch,open
WM-MDE-LCA3260,Water Meter,0.001,0.005,Colombia,6.096573,-75.367225,418.99,FALSE,-50,0.001,19.7,BXZT$JUDS@VETQ6,End User,1/2 inch,open
WM-MDE-LCA3261,Water Meter,0.001,0.005,Colombia,6.096762,-75.367036,419.99,FALSE,-50,0.001,19.7,RWVS$TEGY@DAWA4,End User,1/2 inch,open
WM-MDE-LCA3262,Water Meter,0.001,0.005,Colombia,6.096951,-75.366847,420.99,FALSE,-50,0.001,19.7,QRVC$IWRQ@ITHV7,End User,1/2 inch,open
WM-MDE-LCA3263,Water Meter,0.001,0.005,Colombia,6.09714,-75.366658,421.99,FALSE,-50,0.001,19.7,KEMI$KLXO@IBYY5,End User,1/2 inch,open
WM-MDE-LCA3264,Water Meter,0.001,0.005,Colombia,6.097329,-75.366469,422.99,FALSE,-50,0.001,19.7,SWQA$IDBC@PYCY7,End User,1/2 inch,open
WM-MDE-LCA3265,Water Meter,0.001,0.005,Colombia,6.097518,-75.36628,423.99,FALSE,-50,0.001,19.7,YKJB$EFXM@ENJH1,End User,1/2 inch,open
WM-MDE-LCA3266,Water Meter,0.001,0.005,Colombia,6.097707,-75.366091,424.99,FALSE,-50,0.001,19.7,VYAM$QGVV@ZJKZ0,End User,1/2 inch,open
WM-MDE-LCA3267,Water Meter,0.001,0.005,Colombia,6.097896,-75.365902,425.99,FALSE,-50,0.001,19.7,PGPN$KOHJ@JQMA9,End User,1/2 inch,open
WM-MDE-LCA3268,Water Meter,0.001,0.005,Colombia,6.098085,-75.365713,426.99,FALSE,-50,0.001,19.7,BQHQ$LMVL@HAUR2,End User,1/2 inch,open
WM-MDE-LCA3269,Water Meter,0.001,0.005,Colombia,6.098274,-75.365524,427.99,FALSE,-50,0.001,19.7,JWTL$FKMZ@OFDA3,End User,1/2 inch,open
WM-MDE-LCA3270,Water Meter,0.001,0.005,Colombia,6.098463,-75.365335,428.99,FALSE,-50,0.001,19.7,UFVL$MWZH@UORH4,End User,1/2 inch,open
WM-MDE-LCA3271,Water Meter,0.001,0.005,Colombia,6.098652,-75.365146,429.99,FALSE,-50,0.001,19.7,KVJO$IRKV@DVCF9,End User,1/2 inch,open
WM-MDE-LCA3272,Water Meter,0.001,0.005,Colombia,6.098841,-75.364957,430.99,FALSE,-50,0.001,19.7,LJYT$IJTQ@IPWW9,End User,1/2 inch,open
WM-MDE-LCA3273,Water Meter,0.001,0.005,Colombia,6.09903,-75.364768,431.99,FALSE,-50,0.001,19.7,MTYL$XZTE@IETZ9,End User,1/2 inch,open
WM-MDE-LCA3274,Water Meter,0.001,0.005,Colombia,6.099219,-75.364579,432.99,FALSE,-50,0.001,19.7,FHNM$JQPM@HWFT7,End User,1/2 inch,open
WM-MDE-LCA3275,Water Meter,0.001,0.005,Colombia,6.099408,-75.36439,433.99,FALSE,-50,0.001,19.7,KVGU$FAMU@YJJA2,End User,1/2 inch,open
WM-MDE-LCA3276,Water Meter,0.001,0.005,Colombia,6.099597,-75.364201,434.99,FALSE,-50,0.001,19.7,ELJH$BOMR@WPVQ3,End User,1/2 inch,open
WM-MDE-LCA3277,Water Meter,0.001,0.005,Colombia,6.099786,-75.364012,435.99,FALSE,-50,0.001,19.7,VKLD$ZTPB@DRAB0,End User,1/2 inch,open
WM-MDE-LCA3278,Water Meter,0.001,0.005,Colombia,6.099975,-75.363823,436.99,FALSE,-50,0.001,19.7,TBMG$MHOW@IEMC6,End User,1/2 inch,open
WM-MDE-LCA3279,Water Meter,0.001,0.005,Colombia,6.100164,-75.363634,437.99,FALSE,-50,0.001,19.7,BDBI$IODG@ESGD6,End User,1/2 inch,open
WM-MDE-LCA3280,Water Meter,0.001,0.005,Colombia,6.100353,-75.363445,438.99,FALSE,-50,0.001,19.7,QPKN$KUZV@VMOU0,End User,1/2 inch,open
WM-MDE-LCA3281,Water Meter,0.001,0.005,Colombia,6.100542,-75.363256,439.99,FALSE,-50,0.001,19.7,AOCC$VMUA@YWWO5,End User,1/2 inch,open
WM-MDE-LCA3282,Water Meter,0.001,0.005,Colombia,6.100731,-75.363067,440.99,FALSE,-50,0.001,19.7,YMWU$QALF@HZRG0,End User,1/2 inch,open
WM-MDE-LCA3283,Water Meter,0.001,0.005,Colombia,6.10092,-75.362878,441.99,FALSE,-50,0.001,19.7,UHWV$XRUA@PLXJ3,End User,1/2 inch,open
WM-MDE-LCA3284,Water Meter,0.001,0.005,Colombia,6.101109,-75.362689,442.99,FALSE,-50,0.001,19.7,RCNI$DITK@LEHV1,End User,1/2 inch,open
WM-MDE-LCA3285,Water Meter,0.001,0.005,Colombia,6.101298,-75.3625,443.99,FALSE,-50,0.001,19.7,MRPJ$IZDI@XNXD8,End User,1/2 inch,open
WM-MDE-LCA3286,Water Meter,0.001,0.005,Colombia,6.101487,-75.362311,444.99,FALSE,-50,0.001,19.7,WGDG$LGCO@PGVR6,End User,1/2 inch,open
WM-MDE-LCA3287,Water Meter,0.001,0.005,Colombia,6.101676,-75.362122,445.99,FALSE,-50,0.001,19.7,HTXD$LKDM@OLNJ1,End User,1/2 inch,open
WM-MDE-LCA3288,Water Meter,0.001,0.005,Colombia,6.101865,-75.361933,446.99,FALSE,-50,0.001,19.7,EMBR$XCAK@CGKS6,End User,1/2 inch,open
WM-MDE-LCA3289,Water Meter,0.001,0.005,Colombia,6.102054,-75.361744,447.99,FALSE,-50,0.001,19.7,ZOEE$CNGH@RNLO1,End User,1/2 inch,open
WM-MDE-LCA3290,Water Meter,0.001,0.005,Colombia,6.102243,-75.361555,448.99,FALSE,-50,0.001,19.7,MXYP$CBXG@UASQ2,End User,1/2 inch,open
WM-MDE-LCA3291,Water Meter,0.001,0.005,Colombia,6.102432,-75.361366,449.99,FALSE,-50,0.001,19.7,KSEW$YANM@OPBR8,End User,1/2 inch,open
WM-MDE-LCA3292,Water Meter,0.001,0.005,Colombia,6.102621,-75.361177,450.99,FALSE,-50,0.001,19.7,KLDR$OMFI@PJXF9,End User,1/2 inch,open
WM-MDE-LCA3293,Water Meter,0.001,0.005,Colombia,6.10281,-75.360988,451.99,FALSE,-50,0.001,19.7,YXHN$UUPS@NEHL6,End User,1/2 inch,open
WM-MDE-LCA3294,Water Meter,0.001,0.005,Colombia,6.102999,-75.360799,452.99,FALSE,-50,0.001,19.7,IOMA$SSEV@INTQ7,End User,1/2 inch,open
WM-MDE-LCA3295,Water Meter,0.001,0.005,Colombia,6.103188,-75.36061,453.99,FALSE,-50,0.001,19.7,ODIQ$WXQX@GAEX3,End User,1/2 inch,open
WM-MDE-LCA3296,Water Meter,0.001,0.005,Colombia,6.103377,-75.360421,454.99,FALSE,-50,0.001,19.7,OWGB$JCUI@CWEW6,End User,1/2 inch,open
WM-MDE-LCA3297,Water Meter,0.001,0.005,Colombia,6.103566,-75.360232,455.99,FALSE,-50,0.001,19.7,IPIY$QOOL@EPPS5,End User,1/2 inch,open
WM-MDE-LCA3298,Water Meter,0.001,0.005,Colombia,6.103755,-75.360043,456.99,FALSE,-50,0.001,19.7,YPNK$MGSE@QRAN4,End User,1/2 inch,open
WM-MDE-LCA3299,Water Meter,0.001,0.005,Colombia,6.103944,-75.359854,457.99,FALSE,-50,0.001,19.7,BMKX$BLSV@CHXE4,End User,1/2 inch,open
WM-MDE-LCA3300,Water Meter,0.001,0.005,Colombia,6.104133,-75.359665,458.99,FALSE,-50,0.001,19.7,YEIX$CKKH@CVUJ7,End User,1/2 inch,open
WM-MDE-LCA3301,Water Meter,0.001,0.005,Colombia,6.104322,-75.359476,459.99,FALSE,-50,0.001,19.7,MWSX$WHXL@XMAE6,End User,1/2 inch,open
WM-MDE-LCA3302,Water Meter,0.001,0.005,Colombia,6.104511,-75.359287,460.99,FALSE,-50,0.001,19.7,AVWZ$IUWD@OOAB5,End User,1/2 inch,open
WM-MDE-LCA3303,Water Meter,0.001,0.005,Colombia,6.1047,-75.359098,461.99,FALSE,-50,0.001,19.7,LOKR$TWVP@NNWA4,End User,1/2 inch,open
WM-MDE-LCA3304,Water Meter,0.001,0.005,Colombia,6.104889,-75.358909,462.99,FALSE,-50,0.001,19.7,YIYV$PIVX@CXHY5,End User,1/2 inch,open
WM-MDE-LCA3305,Water Meter,0.001,0.005,Colombia,6.105078,-75.35872,463.99,FALSE,-50,0.001,19.7,DIMS$DCST@VUWW6,End User,1/2 inch,open
WM-MDE-LCA3306,Water Meter,0.001,0.005,Colombia,6.105267,-75.358531,464.99,FALSE,-50,0.001,19.7,WZOL$UYEL@DCQY5,End User,1/2 inch,open
WM-MDE-LCA3307,Water Meter,0.001,0.005,Colombia,6.105456,-75.358342,465.99,FALSE,-50,0.001,19.7,YGPL$MRXT@QBVS3,End User,1/2 inch,open
WM-MDE-LCA3308,Water Meter,0.001,0.005,Colombia,6.105645,-75.358153,466.99,FALSE,-50,0.001,19.7,BURX$EAGR@RXOQ3,End User,1/2 inch,open
WM-MDE-LCA3309,Water Meter,0.001,0.005,Colombia,6.105834,-75.357964,467.99,FALSE,-50,0.001,19.7,MKDJ$NENI@HJKV8,End User,1/2 inch,open
WM-MDE-LCA3310,Water Meter,0.001,0.005,Colombia,6.106023,-75.357775,468.99,FALSE,-50,0.001,19.7,XXGC$XCSC@UBXR3,End User,1/2 inch,open
WM-MDE-LCA3311,Water Meter,0.001,0.005,Colombia,6.106212,-75.357586,469.99,FALSE,-50,0.001,19.7,RRBN$FDSY@ZLXM6,End User,1/2 inch,open
WM-MDE-LCA3312,Water Meter,0.001,0.005,Colombia,6.106401,-75.357397,470.99,FALSE,-50,0.001,19.7,RXVL$RXUJ@ROBT2,End User,1/2 inch,open
WM-MDE-LCA3313,Water Meter,0.001,0.005,Colombia,6.10659,-75.357208,471.99,FALSE,-50,0.001,19.7,UQLL$ZTDZ@GTYU3,End User,1/2 inch,open
WM-MDE-LCA3314,Water Meter,0.001,0.005,Colombia,6.106779,-75.357019,472.99,FALSE,-50,0.001,19.7,BZEZ$XBSO@PNUG8,End User,1/2 inch,open
WM-MDE-LCA3315,Water Meter,0.001,0.005,Colombia,6.106968,-75.35683,473.99,FALSE,-50,0.001,19.7,QGLP$AIBT@QPCY8,End User,1/2 inch,open
WM-MDE-LCA3316,Water Meter,0.001,0.005,Colombia,6.107157,-75.356641,474.99,FALSE,-50,0.001,19.7,WRRL$CFJH@MJIX2,End User,1/2 inch,open
WM-MDE-LCA3317,Water Meter,0.001,0.005,Colombia,6.107346,-75.356452,475.99,FALSE,-50,0.001,19.7,TSRH$YAXR@CSFM5,End User,1/2 inch,open
WM-MDE-LCA3318,Water Meter,0.001,0.005,Colombia,6.107535,-75.356263,476.99,FALSE,-50,0.001,19.7,VXWA$SCWE@MVZK1,End User,1/2 inch,open
WM-MDE-LCA3319,Water Meter,0.001,0.005,Colombia,6.107724,-75.356074,477.99,FALSE,-50,0.001,19.7,PYUW$FNQJ@MBVS1,End User,1/2 inch,open
WM-MDE-LCA3320,Water Meter,0.001,0.005,Colombia,6.107913,-75.355885,478.99,FALSE,-50,0.001,19.7,JLZU$OVXI@PPBG7,End User,1/2 inch,open
WM-MDE-LCA3321,Water Meter,0.001,0.005,Colombia,6.108102,-75.355696,479.99,FALSE,-50,0.001,19.7,BWVE$OJHO@FFBB8,End User,1/2 inch,open
WM-MDE-LCA3322,Water Meter,0.001,0.005,Colombia,6.108291,-75.355507,480.99,FALSE,-50,0.001,19.7,ZYAX$KWTV@SQBW2,End User,1/2 inch,open
WM-MDE-LCA3323,Water Meter,0.001,0.005,Colombia,6.10848,-75.355318,481.99,FALSE,-50,0.001,19.7,BVFD$FSEH@ZOCB2,End User,1/2 inch,open
WM-MDE-LCA3324,Water Meter,0.001,0.005,Colombia,6.108669,-75.355129,482.99,FALSE,-50,0.001,19.7,GXFH$QTRK@NYQO1,End User,1/2 inch,open
WM-MDE-LCA3325,Water Meter,0.001,0.005,Colombia,6.108858,-75.35494,483.99,FALSE,-50,0.001,19.7,SURE$UNAM@RMCF9,End User,1/2 inch,open
WM-MDE-LCA3326,Water Meter,0.001,0.005,Colombia,6.109047,-75.354751,484.99,FALSE,-50,0.001,19.7,CLLV$BZQY@GIQN2,End User,1/2 inch,open
WM-MDE-LCA3327,Water Meter,0.001,0.005,Colombia,6.109236,-75.354562,485.99,FALSE,-50,0.001,19.7,RCRC$NVRZ@SOOP2,End User,1/2 inch,open
WM-MDE-LCA3328,Water Meter,0.001,0.005,Colombia,6.109425,-75.354373,486.99,FALSE,-50,0.001,19.7,IRSG$ISVH@CXBR4,End User,1/2 inch,open
WM-MDE-LCA3329,Water Meter,0.001,0.005,Colombia,6.109614,-75.354184,487.99,FALSE,-50,0.001,19.7,KWGP$QCFD@JAFZ8,End User,1/2 inch,open
WM-MDE-LCA3330,Water Meter,0.001,0.005,Colombia,6.109803,-75.353995,488.99,FALSE,-50,0.001,19.7,JMTT$ZRLI@QTZY4,End User,1/2 inch,open
WM-MDE-LCA3331,Water Meter,0.001,0.005,Colombia,6.109992,-75.353806,489.99,FALSE,-50,0.001,19.7,NNKF$KQLF@NFNY8,End User,1/2 inch,open
WM-MDE-LCA3332,Water Meter,0.001,0.005,Colombia,6.110181,-75.353617,490.99,FALSE,-50,0.001,19.7,JFYE$BFEU@WEDF5,End User,1/2 inch,open
WM-MDE-LCA3333,Water Meter,0.001,0.005,Colombia,6.11037,-75.353428,491.99,FALSE,-50,0.001,19.7,HATO$KXGJ@YMWQ6,End User,1/2 inch,open
WM-MDE-LCA3334,Water Meter,0.001,0.005,Colombia,6.110559,-75.353239,492.99,FALSE,-50,0.001,19.7,SSRJ$NSDD@BCVZ8,End User,1/2 inch,open
WM-MDE-LCA3335,Water Meter,0.001,0.005,Colombia,6.110748,-75.35305,493.99,FALSE,-50,0.001,19.7,FIDH$JOYX@FZDX0,End User,1/2 inch,open
WM-MDE-LCA3336,Water Meter,0.001,0.005,Colombia,6.110937,-75.352861,494.99,FALSE,-50,0.001,19.7,GIUD$ASFU@DZNL6,End User,1/2 inch,open
WM-MDE-LCA3337,Water Meter,0.001,0.005,Colombia,6.111126,-75.352672,495.99,FALSE,-50,0.001,19.7,DHHG$AZRN@GURN3,End User,1/2 inch,open
WM-MDE-LCA3338,Water Meter,0.001,0.005,Colombia,6.111315,-75.352483,496.99,FALSE,-50,0.001,19.7,YNAY$QVKE@CWGW6,End User,1/2 inch,open
WM-MDE-LCA3339,Water Meter,0.001,0.005,Colombia,6.111504,-75.352294,497.99,FALSE,-50,0.001,19.7,VZXY$UUNO@JLXO9,End User,1/2 inch,open
WM-MDE-LCA3340,Water Meter,0.001,0.005,Colombia,6.111693,-75.352105,498.99,FALSE,-50,0.001,19.7,EKBF$SYWC@TMEX6,End User,1/2 inch,open
WM-MDE-LCA3341,Water Meter,0.001,0.005,Colombia,6.111882,-75.351916,499.99,FALSE,-50,0.001,19.7,CJVO$PAVI@IEHX3,End User,1/2 inch,open
WM-MDE-LCA3342,Water Meter,0.001,0.005,Colombia,6.112071,-75.351727,500.99,FALSE,-50,0.001,19.7,ORAI$DGHR@EFIQ3,End User,1/2 inch,open
WM-MDE-LCA3343,Water Meter,0.001,0.005,Colombia,6.11226,-75.351538,501.99,FALSE,-50,0.001,19.7,WLOZ$FOFN@YJCS1,End User,1/2 inch,open
WM-MDE-LCA3344,Water Meter,0.001,0.005,Colombia,6.112449,-75.351349,502.99,FALSE,-50,0.001,19.7,BEBD$FATL@RBCZ5,End User,1/2 inch,open
WM-MDE-LCA3345,Water Meter,0.001,0.005,Colombia,6.112638,-75.35116,503.99,FALSE,-50,0.001,19.7,MYWT$LAAZ@YDGQ9,End User,1/2 inch,open
WM-MDE-LCA3346,Water Meter,0.001,0.005,Colombia,6.112827,-75.350971,504.99,FALSE,-50,0.001,19.7,SAOG$KMNS@UKQL0,End User,1/2 inch,open
WM-MDE-LCA3347,Water Meter,0.001,0.005,Colombia,6.113016,-75.350782,505.99,FALSE,-50,0.001,19.7,UJUI$WQEG@KOYR3,End User,1/2 inch,open
